NOC,Year,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals,Lag_1_Gold,Lag_1_Total,Lag_2_Gold,Lag_2_Total,Lag_3_Gold,Lag_3_Total,Avg_3yr_Gold,Avg_3yr_Total,Is_Host,Athlete_Count,Female_Athletes,Female_Ratio,Sport_Count,Event_Count,Total_Gold_in_Olympics,Avg_Sport_Efficiency
UAR,2004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,301.0,0.0
UAR,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,302.0,0.0
UAR,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,303.0,0.0
UAR,2016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,306.0,0.0
UAR,2020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,320.0,0.0
UAR,2024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,328.0,0.0
UGA,1896,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0.0,0,0,43.0,0.0
UGA,1900,0,0,0,0,0.0,0.0,,,,,0.0,0.0,0,0,0,0.0,0,0,96.0,0.0
UGA,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
UGA,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
UGA,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
UGA,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
UGA,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
UGA,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,126.0,0.0
UGA,1928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
UGA,1932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,125.0,0.0
UGA,1936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,141.0,0.0
UGA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,138.0,0.0
UGA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
UGA,1956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0,1,5,153.0,0.0
UGA,1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0.0,2,11,152.0,0.0
UGA,1964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,3,0.21428571428571427,2,14,163.0,0.0
UGA,1968,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0.0,2,14,174.0,0.25
UGA,1972,1,1,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,19,2,0.10526315789473684,3,19,195.0,0.1125
UGA,1976,0,0,0,0,1.0,2.0,0.0,2.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0,0,0,0.0,0,0,198.0,0.0
UGA,1980,0,1,0,1,0.0,0.0,1.0,2.0,0.0,2.0,0.3333333333333333,1.3333333333333333,0,12,0,0.0,2,12,204.0,0.14285714285714285
UGA,1984,0,0,0,0,0.0,1.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,0,24,2,0.08333333333333333,5,24,226.0,0.0
UGA,1988,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0,22,5,0.22727272727272727,3,22,241.0,0.0
UGA,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,9,2,0.2222222222222222,3,9,260.0,0.0
UGA,1996,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,3,0.3,4,9,271.0,0.25
UGA,2000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,13,4,0.3076923076923077,5,13,300.0,0.0
UGA,2004,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0,10,2,0.2,4,10,301.0,0.0
UGA,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,10,2,0.2,4,10,302.0,0.0
UGA,2012,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,4,0.3333333333333333,4,12,303.0,0.125
UGA,2016,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,14,6,0.42857142857142855,3,14,306.0,0.0
UGA,2020,2,1,1,4,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,21,10,0.47619047619047616,4,18,320.0,0.26666666666666666
UGA,2024,1,1,0,2,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.6666666666666667,0,17,8,0.47058823529411764,4,16,328.0,0.15384615384615385
UKR,1896,0,0,0,0,,,,,,,1.0,2.0,0,0,0,0.0,0,0,43.0,0.0
UKR,1900,0,0,0,0,0.0,0.0,,,,,1.0,2.0,0,0,0,0.0,0,0,96.0,0.0
UKR,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
UKR,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
UKR,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
UKR,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
UKR,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
UKR,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,126.0,0.0
UKR,1928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
UKR,1932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,125.0,0.0
UKR,1936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,141.0,0.0
UKR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,138.0,0.0
UKR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
UKR,1956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,153.0,0.0
UKR,1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,152.0,0.0
UKR,1964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,163.0,0.0
UKR,1968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,174.0,0.0
UKR,1972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,195.0,0.0
UKR,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,198.0,0.0
UKR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,204.0,0.0
UKR,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,226.0,0.0
UKR,1988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,241.0,0.0
UKR,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,260.0,0.0
UKR,1996,9,2,12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160,51,0.31875,21,148,271.0,0.32213855673691216
UKR,2000,3,10,10,23,9.0,23.0,0.0,0.0,0.0,0.0,3.0,7.666666666666667,0,190,74,0.3894736842105263,23,185,300.0,0.20321120872591458
UKR,2004,8,5,9,22,3.0,23.0,9.0,23.0,0.0,0.0,4.0,15.333333333333334,0,182,78,0.42857142857142855,23,175,301.0,0.263623330074943
UKR,2008,7,4,11,22,8.0,22.0,3.0,23.0,9.0,23.0,6.666666666666667,22.666666666666668,0,188,85,0.4521276595744681,24,177,302.0,0.23950087610801893
UKR,2012,5,4,10,19,7.0,22.0,8.0,22.0,3.0,23.0,6.0,22.333333333333332,0,179,81,0.45251396648044695,25,174,303.0,0.3289278020985338
UKR,2016,2,5,4,11,5.0,19.0,7.0,22.0,8.0,22.0,6.666666666666667,21.0,0,148,75,0.5067567567567568,24,142,306.0,0.21132843411069216
UKR,2020,1,6,12,19,2.0,11.0,5.0,19.0,7.0,22.0,4.666666666666667,17.333333333333332,0,128,68,0.53125,25,121,320.0,0.32889550264550266
UKR,2024,3,5,4,12,1.0,19.0,2.0,11.0,5.0,19.0,2.6666666666666665,16.333333333333332,0,105,55,0.5238095238095238,23,101,328.0,0.23214285714285715
URS,1896,0,0,0,0,,,,,,,1.5,15.0,0,0,0,0.0,0,0,43.0,0.0
URS,1900,0,0,0,0,0.0,0.0,,,,,0.5,9.5,0,0,0,0.0,0,0,96.0,0.0
URS,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
URS,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
URS,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
URS,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
URS,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
URS,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,126.0,0.0
URS,1928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
URS,1932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,125.0,0.0
URS,1936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,141.0,0.0
URS,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,138.0,0.0
URS,1952,22,30,19,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
URS,1956,37,29,32,98,22.0,71.0,0.0,0.0,0.0,0.0,7.333333333333333,23.666666666666668,0,0,0,0.0,0,0,153.0,0.0
URS,1960,0,0,0,0,37.0,98.0,22.0,71.0,0.0,0.0,19.666666666666668,56.333333333333336,0,0,0,0.0,0,0,152.0,0.0
URS,1964,30,31,35,96,0.0,0.0,37.0,98.0,22.0,71.0,19.666666666666668,56.333333333333336,0,0,0,0.0,0,0,163.0,0.0
URS,1968,29,32,30,91,30.0,96.0,0.0,0.0,37.0,98.0,22.333333333333332,64.66666666666667,0,0,0,0.0,0,0,174.0,0.0
URS,1972,50,27,22,99,29.0,91.0,30.0,96.0,0.0,0.0,19.666666666666668,62.333333333333336,0,0,0,0.0,0,0,195.0,0.0
URS,1976,49,41,35,125,50.0,99.0,29.0,91.0,30.0,96.0,36.333333333333336,95.33333333333333,0,0,0,0.0,0,0,198.0,0.0
URS,1980,80,69,46,195,49.0,125.0,50.0,99.0,29.0,91.0,42.666666666666664,105.0,1,0,0,0.0,0,0,204.0,0.0
URS,1984,0,0,0,0,80.0,195.0,49.0,125.0,50.0,99.0,59.666666666666664,139.66666666666666,0,0,0,0.0,0,0,226.0,0.0
URS,1988,55,31,46,132,0.0,0.0,80.0,195.0,49.0,125.0,43.0,106.66666666666667,0,0,0,0.0,0,0,241.0,0.0
URS,1992,0,0,0,0,55.0,132.0,0.0,0.0,80.0,195.0,45.0,109.0,0,0,0,0.0,0,0,260.0,0.0
URS,1996,0,0,0,0,0.0,0.0,55.0,132.0,0.0,0.0,18.333333333333332,44.0,0,0,0,0.0,0,0,271.0,0.0
URS,2000,0,0,0,0,0.0,0.0,0.0,0.0,55.0,132.0,18.333333333333332,44.0,0,0,0,0.0,0,0,300.0,0.0
URS,2004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,301.0,0.0
URS,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,302.0,0.0
URS,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,303.0,0.0
URS,2016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,306.0,0.0
URS,2020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,320.0,0.0
URS,2024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,328.0,0.0
URU,1896,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0.0,0,0,43.0,0.0
URU,1900,0,0,0,0,0.0,0.0,,,,,0.0,0.0,0,0,0,0.0,0,0,96.0,0.0
URU,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
URU,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
URU,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
URU,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
URU,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
URU,1924,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0.0,4,11,126.0,1.0
URU,1928,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,1,0,0.0,1,1,110.0,1.0
URU,1932,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0,2,0,0.0,2,2,125.0,1.0
URU,1936,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0,15,0,0.0,6,15,141.0,0.0
URU,1948,0,1,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,32,1,0.03125,11,32,138.0,1.0
URU,1952,0,0,2,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,16,1,0.0625,9,16,149.0,0.75
URU,1956,0,0,1,1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,0,8,0,0.0,5,8,153.0,1.0
URU,1960,0,0,0,0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.6666666666666667,0,15,0,0.0,8,15,152.0,0.0
URU,1964,0,0,1,1,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0,8,0,0.0,4,8,163.0,1.0
URU,1968,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0,31,16,0.5161290322580645,8,31,174.0,0.0
URU,1972,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0,12,7,0.5833333333333334,5,12,195.0,0.0
URU,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,9,3,0.3333333333333333,5,9,198.0,0.0
URU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,204.0,0.0
URU,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,2,0.18181818181818182,5,11,226.0,0.0
URU,1988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,2,0.14285714285714285,8,14,241.0,0.0
URU,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0.0,11,15,260.0,0.0
URU,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,2,0.14285714285714285,8,14,271.0,0.0
URU,2000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,3,0.1875,7,16,300.0,0.5
URU,2004,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,16,2,0.125,6,16,301.0,0.0
URU,2008,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0,12,3,0.25,6,12,302.0,0.0
URU,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,11,3,0.2727272727272727,8,11,303.0,0.0
URU,2016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,4,0.2857142857142857,8,14,306.0,0.0
URU,2020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,4,0.4444444444444444,5,9,320.0,0.0
URU,2024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,4,0.3076923076923077,9,13,328.0,0.0
USA,1896,11,7,2,20,,,,,,,0.0,0.0,0,26,0,0.0,3,16,43.0,0.775
USA,1900,19,14,15,48,11.0,20.0,,,,,5.5,10.0,0,86,8,0.09302325581395349,10,41,96.0,0.7224310776942355
USA,1904,76,78,77,231,19.0,48.0,11.0,20.0,,,15.0,34.0,1,297,9,0.030303030303030304,18,95,97.0,0.8264824748520401
USA,1906,0,0,0,0,76.0,231.0,19.0,48.0,11.0,20.0,35.333333333333336,99.66666666666667,0,47,0,0.0,5,28,0.0,0.39729729729729735
USA,1908,23,12,12,47,0.0,0.0,76.0,231.0,19.0,48.0,31.666666666666668,93.0,0,89,0,0.0,10,52,110.0,0.4488127326402259
USA,1912,26,19,19,64,23.0,47.0,0.0,0.0,76.0,231.0,33.0,92.66666666666667,0,118,0,0.0,11,68,102.0,0.5981011608623549
USA,1920,41,27,27,95,26.0,64.0,23.0,47.0,0.0,0.0,16.333333333333332,37.0,0,182,15,0.08241758241758242,18,113,155.0,0.6491304855275444
USA,1924,45,27,27,99,41.0,95.0,26.0,64.0,23.0,47.0,30.0,68.66666666666667,0,179,26,0.1452513966480447,18,108,126.0,0.667856822664515
USA,1928,22,18,16,56,45.0,99.0,41.0,95.0,26.0,64.0,37.333333333333336,86.0,0,135,24,0.17777777777777778,15,96,110.0,0.47702163572195794
USA,1932,0,0,0,0,22.0,56.0,45.0,99.0,41.0,95.0,36.0,83.33333333333333,1,193,33,0.17098445595854922,17,122,125.0,0.6396033419724361
USA,1936,24,21,12,57,0.0,0.0,22.0,56.0,45.0,99.0,22.333333333333332,51.666666666666664,0,164,23,0.1402439024390244,21,127,141.0,0.415396714241252
USA,1948,38,27,19,84,24.0,57.0,0.0,0.0,22.0,56.0,15.333333333333334,37.666666666666664,0,177,27,0.15254237288135594,19,126,138.0,0.5058568082481126
USA,1952,40,19,17,76,38.0,84.0,24.0,57.0,0.0,0.0,20.666666666666668,47.0,0,175,28,0.16,18,133,149.0,0.5426316738816739
USA,1956,32,25,17,74,40.0,76.0,38.0,84.0,24.0,57.0,34.0,72.33333333333333,0,185,35,0.1891891891891892,19,144,153.0,0.5682900432900433
USA,1960,0,0,0,0,32.0,74.0,40.0,76.0,38.0,84.0,36.666666666666664,78.0,0,184,38,0.20652173913043478,17,147,152.0,0.47874622756698226
USA,1964,36,26,28,90,0.0,0.0,32.0,74.0,40.0,76.0,24.0,50.0,0,214,54,0.2523364485981308,19,159,163.0,0.5069943997105651
USA,1968,45,28,34,107,36.0,90.0,0.0,0.0,32.0,74.0,22.666666666666668,54.666666666666664,0,245,68,0.27755102040816326,18,167,174.0,0.46555808681288835
USA,1972,33,31,30,94,45.0,107.0,36.0,90.0,0.0,0.0,27.0,65.66666666666667,0,253,63,0.2490118577075099,21,185,195.0,0.4749153006238026
USA,1976,34,35,25,94,33.0,94.0,45.0,107.0,36.0,90.0,38.0,97.0,0,247,61,0.24696356275303644,19,189,198.0,0.4258880008880009
USA,1980,0,0,0,0,34.0,94.0,33.0,94.0,45.0,107.0,37.333333333333336,98.33333333333333,0,0,0,0.0,0,0,204.0,0.0
USA,1984,83,61,30,174,0.0,0.0,34.0,94.0,33.0,94.0,22.333333333333332,62.666666666666664,1,308,104,0.33766233766233766,25,217,226.0,0.6099757118526469
USA,1988,36,31,27,94,83.0,174.0,0.0,0.0,34.0,94.0,39.0,89.33333333333333,0,274,91,0.33211678832116787,27,230,241.0,0.46321485532011847
USA,1992,37,34,37,108,36.0,94.0,83.0,174.0,0.0,0.0,39.666666666666664,89.33333333333333,0,309,117,0.3786407766990291,28,248,260.0,0.44167875771408827
USA,1996,44,32,25,101,37.0,108.0,36.0,94.0,83.0,174.0,52.0,125.33333333333333,1,316,123,0.38924050632911394,31,263,271.0,0.4709161869876156
USA,2000,37,24,32,93,44.0,101.0,37.0,108.0,36.0,94.0,39.0,101.0,0,309,130,0.42071197411003236,31,265,300.0,0.42174264986551385
USA,2004,36,39,26,101,37.0,93.0,44.0,101.0,37.0,108.0,39.333333333333336,100.66666666666667,0,312,133,0.42628205128205127,31,254,301.0,0.4659532733431289
USA,2008,36,39,37,112,36.0,101.0,37.0,93.0,44.0,101.0,39.0,98.33333333333333,0,320,147,0.459375,32,258,302.0,0.5139209994384487
USA,2012,48,26,30,104,36.0,112.0,36.0,101.0,37.0,93.0,36.333333333333336,102.0,0,303,140,0.46204620462046203,31,245,303.0,0.4390256687470309
USA,2016,46,37,38,121,48.0,104.0,36.0,112.0,36.0,101.0,40.0,105.66666666666667,0,321,158,0.49221183800623053,33,245,306.0,0.4057578080175334
USA,2020,39,41,33,113,46.0,121.0,48.0,104.0,36.0,112.0,43.333333333333336,112.33333333333333,0,312,167,0.5352564102564102,39,245,320.0,0.5136095800600518
USA,2024,40,44,42,126,39.0,113.0,46.0,121.0,48.0,104.0,44.333333333333336,112.66666666666667,0,319,164,0.5141065830721003,41,234,328.0,0.46061819702456336
UZB,1896,0,0,0,0,,,,,,,42.5,117.0,0,0,0,0.0,0,0,43.0,0.0
UZB,1900,0,0,0,0,0.0,0.0,,,,,19.5,56.5,0,0,0,0.0,0,0,96.0,0.0
UZB,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
UZB,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
UZB,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
UZB,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
UZB,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
UZB,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,126.0,0.0
UZB,1928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
UZB,1932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,125.0,0.0
UZB,1936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,141.0,0.0
UZB,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,138.0,0.0
UZB,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
UZB,1956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,153.0,0.0
UZB,1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,152.0,0.0
UZB,1964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,163.0,0.0
UZB,1968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,174.0,0.0
UZB,1972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,195.0,0.0
UZB,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,198.0,0.0
UZB,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,204.0,0.0
UZB,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,226.0,0.0
UZB,1988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,241.0,0.0
UZB,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,260.0,0.0
UZB,1996,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,11,0.15714285714285714,12,70,271.0,0.14285714285714285
UZB,2000,1,1,2,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,69,19,0.2753623188405797,12,69,300.0,0.19545454545454544
UZB,2004,2,1,2,5,1.0,4.0,0.0,2.0,0.0,0.0,0.3333333333333333,2.0,0,71,21,0.29577464788732394,14,71,301.0,0.32539682539682535
UZB,2008,0,1,3,4,2.0,5.0,1.0,4.0,0.0,2.0,1.0,3.6666666666666665,0,67,19,0.2835820895522388,14,67,302.0,0.4
UZB,2012,0,0,3,3,0.0,4.0,2.0,5.0,1.0,4.0,1.0,4.333333333333333,0,52,17,0.3269230769230769,14,52,303.0,0.15277777777777776
UZB,2016,4,2,7,13,0.0,3.0,0.0,4.0,2.0,5.0,0.6666666666666666,4.0,0,70,20,0.2857142857142857,15,69,306.0,0.37784090909090906
